sample_ID,minADE_k,minFDE_k,MR_k,b-minFDE_k
100202,0.34923811732721766,0.4746813742523243,0.0,0.9887414884534638
100203,1.5393970049641663,1.2150394737068273,0.0,1.798959547249778
100204,0.7428583873686632,0.41969363708227475,0.0,0.9293155148394532
100205,0.5890754698795079,1.4775438537362362,0.0,2.1786204492898507
100206,0.41714091906514245,0.4423496502124137,0.0,1.0738820564717875
100207,0.6164637106656207,0.6427466831650158,0.0,1.267761801551792
100208,0.46943103272208314,0.7539900061679514,0.0,1.4161718472449005
100209,0.25535921594631833,0.3793978790285455,0.0,0.986286419124009
10021,0.8357814682198058,0.1502809922414116,0.0,1.0617235228220374
100210,0.7745931043964639,1.1229346546589052,0.0,1.8181437913642933
100211,0.7221092062226672,1.4132230938323516,0.0,2.2215423797930267
100212,0.06490765578803102,0.010950120402228902,0.0,0.4721587214448351
100213,0.313118144167143,0.8133731670564174,0.0,1.2646406652896658
100215,0.5200188744525,0.6689208868009067,0.0,1.6526757019339162
100216,0.743986553995681,0.6744757748731655,0.0,1.0443590468795008
100217,0.1712295137227621,0.3028352386117653,0.0,0.8315294639824892
100218,0.28507481043697946,0.45899458784924335,0.0,1.1825370104769044
100219,0.3919230982208987,0.3920365567718425,0.0,0.9148690394444434
10022,1.3239166135770373,1.7795545761135048,0.0,2.358171486879519
100220,0.43361984544751603,0.586062302301041,0.0,1.124420091199553
100221,0.5106826053517581,0.19224185790940326,0.0,0.7016181698372367
100222,1.4109212875107058,2.4856098866444647,1.0,3.429229282346726
100223,0.5566161436586723,1.539883465059069,0.0,2.5393861504182302
100224,1.390519554440975,2.0971494698857405,1.0,2.540487894225947
100225,0.7236774695161342,1.3528998865361874,0.0,2.352899591518318
100226,0.42127372700483073,0.8765940044870764,0.0,1.6375402323733539
100227,0.14968738465674528,0.3712839634800052,0.0,1.2048594366868575
100228,0.12179548718119952,0.37905340563468287,0.0,0.8661583479721142
100229,0.771221280455673,0.5079696963071848,0.0,1.1387923968942655
10023,0.7015660708492073,1.3933275918100652,0.0,2.244496693718996
100230,0.45233287200931244,0.8740998320828682,0.0,1.3957000864423375
100231,0.416285195118478,0.17731653713032405,0.0,0.7239622916244067
100232,0.7664396974559904,1.3440769701744697,0.0,2.173557601584966
100233,1.0769692634124983,0.17846447876493737,0.0,0.7709878027257688
100234,0.973567588955218,0.8573359544155135,0.0,1.297957949105931
100235,1.2961852992505478,1.66237654705154,0.0,1.982747209846562
100236,0.5822394774449431,1.059992757076873,0.0,1.705904139833922
100237,0.5986748838143723,1.052895009491175,0.0,1.6680846001972802
100238,1.574274143865359,0.9900978354183347,0.0,1.6747182731964374
100239,0.2230615334414175,0.40311044943639085,0.0,1.0659812539974922
10024,1.8005588292838608,2.256551175617106,1.0,3.0562934870066716
100240,1.7232165321152568,3.000032101132732,1.0,3.3179094338062822
100241,1.345867216701584,2.1650021708294434,1.0,3.164820302988401
100242,0.7798531848991158,1.57472462911924,0.0,2.233001590044059
100243,0.8061982210493939,0.8841435055642283,0.0,1.5019567925413524
100244,0.8869640402011154,1.6722141341963308,0.0,2.141856103118906
100245,0.2694011864001778,0.32126973216595217,0.0,0.9203458098306407
100246,0.22843759381238202,0.5127685902431185,0.0,0.9610410905413316
100247,1.0563251240852716,0.9978649175777224,0.0,1.852123348213055
100248,0.724936799540722,1.1041376486858046,0.0,1.6590819994821926
100249,0.6477959206640773,0.6608017385190199,0.0,1.4077483474709798
10025,0.30222254047179115,0.3109947144483798,0.0,1.310852329227853
100250,0.860238814910029,0.24518155827943572,0.0,0.7180270377117804
100251,0.2605906665317152,0.6174055564316965,0.0,1.1110147365927556
